DEC1,DEC2,DEC3,DEC4,DEC_CENT,RA1,RA2,RA3,RA4,RA_CENT,TILENAME
-40.3253593,-40.3253593,-39.59491196,-39.59491196,-39.96111111,57.98105007,57.0229197,57.02801023,57.97595954,57.50198488,DES0350-3957
-41.75308608,-41.75308608,-41.02263985,-41.02263985,-41.38888889,58.22180802,57.24266506,57.24813472,58.21633835,57.73223654,DES0350-4123
-44.60853245,-44.60853245,-43.87808876,-43.87808876,-44.24444444,58.01782826,56.99178451,56.99811529,58.01149749,57.50480639,DES0350-4414
-47.46396751,-47.46396751,-46.73352694,-46.73352694,-47.1,58.16681995,57.08633833,57.09369945,58.15945883,57.62657914,DES0350-4706
-60.31319429,-60.31319429,-59.58278087,-59.58278087,-59.95,58.29981537,56.82488298,56.84095644,58.28374191,57.56234917,DES0350-5957
-66.7375283,-66.7375283,-66.00714811,-66.00714811,-66.375,58.43578087,56.58618997,56.61275372,58.40921712,57.51098542,DES0350-6622
-43.89467183,-43.89467183,-43.16422746,-43.16422746,-43.53055556,58.2831976,57.26953323,57.27563451,58.27709632,57.77636542,DES0351-4331
-46.75010994,-46.75010994,-46.01966852,-46.01966852,-46.38611111,58.35323948,57.28715223,57.29423741,58.3461543,57.82019586,DES0351-4623
-51.74709313,-51.74709313,-51.01665863,-51.01665863,-51.38333333,58.57200166,57.3921828,57.40152332,58.56266115,57.98209223,DES0351-5123
-52.46094357,-52.46094357,-51.73051029,-51.73051029,-52.09722222,58.53444525,57.33558814,57.34532372,58.52470967,57.9350167,DES0351-5205
-53.17479275,-53.17479275,-52.44436076,-52.44436076,-52.81111111,58.51831812,57.29960598,57.30975917,58.50816493,57.90896205,DES0351-5248
-53.88864058,-53.88864058,-53.15820997,-53.15820997,-53.525,58.52431081,57.28487931,57.29547442,58.5137157,57.90459506,DES0351-5331
-54.60248698,-54.60248698,-53.87205783,-53.87205783,-54.23888889,58.5531786,57.29211193,57.30317526,58.54211527,57.92264527,DES0351-5414
-55.31633187,-55.31633187,-54.58590427,-54.58590427,-54.95277778,58.60574778,57.32207443,57.33363446,58.59418775,57.9639111,DES0351-5457
-64.5961184,-64.5961184,-63.86572433,-63.86572433,-64.23333333,58.7253153,57.02255086,57.04474171,58.70312445,57.87393308,DES0351-6414
-41.03922297,-41.03922297,-40.30877617,-40.30877617,-40.675,58.55967461,57.59122708,57.59650331,58.55439838,58.07545084,DES0352-4040
-43.18081054,-43.18081054,-42.45036552,-42.45036552,-42.81666667,58.56434496,57.56261119,57.56849284,58.55846331,58.06347807,DES0352-4249
-46.03625154,-46.03625154,-45.30580933,-45.30580933,-45.67222222,58.55681708,57.50458455,57.51140655,58.54999508,58.03070081,DES0352-4540
-49.60553489,-49.60553489,-48.8750971,-48.8750971,-49.24166667,58.80719821,57.68001862,57.6882935,58.79892333,58.24360842,DES0352-4914
-50.31938872,-50.31938872,-49.58895197,-49.58895197,-49.95555556,58.70893064,57.56491112,57.57352271,58.70031906,58.13692088,DES0352-4957
-51.03324149,-51.03324149,-50.30280583,-50.30280583,-50.66944444,58.6303559,57.46880261,57.47776896,58.62138956,58.04957926,DES0352-5040
-56.03017514,-56.03017514,-55.29974919,-55.29974919,-55.66666667,58.68292273,57.37561079,57.38769839,58.67083512,58.02926676,DES0352-5540
-56.74401669,-56.74401669,-56.0135925,-56.0135925,-56.38055556,58.78569395,57.45364587,57.4662946,58.77304522,58.11966991,DES0352-5622
-57.45785642,-57.45785642,-56.7274341,-56.7274341,-57.09444444,58.9151471,57.55719394,57.57044028,58.90190076,58.23617052,DES0352-5705
-61.74084837,-61.74084837,-61.01044044,-61.01044044,-61.37777778,58.83761211,57.29476936,57.31258141,58.81980006,58.06619074,DES0352-6122
-67.45132141,-67.45132141,-66.72094674,-66.72094674,-67.08888889,58.9860302,57.08108367,57.10938366,58.95773022,58.03355694,DES0352-6705
-40.3253593,-40.3253593,-39.59491196,-39.59491196,-39.96111111,58.91243559,57.95430522,57.95939575,58.90734506,58.43337041,DES0353-3957
-42.46694862,-42.46694862,-41.73650297,-41.73650297,-42.10277778,58.86111096,57.87087827,57.87654957,58.85543966,58.36599462,DES0353-4206
-45.32239236,-45.32239236,-44.5919494,-44.5919494,-44.95833333,58.77727562,57.73838312,57.74495391,58.77070484,58.25782937,DES0353-4457
-48.89168004,-48.89168004,-48.16124127,-48.16124127,-48.52777778,58.92467658,57.81367841,57.82163338,58.91672161,58.36917749,DES0353-4831
-58.17169418,-58.17169418,-57.44127386,-57.44127386,-57.80833333,59.07247327,57.68736823,57.70125197,59.05858953,58.37992075,DES0353-5748
-62.45467101,-62.45467101,-61.72426615,-61.72426615,-62.09166667,59.15985333,57.58027585,57.59905833,59.14107084,58.37006459,DES0353-6205
-65.30992634,-65.30992634,-64.57953651,-64.57953651,-64.94722222,59.17380186,57.4250246,57.44854951,59.15027695,58.29941323,DES0353-6456
-41.75308608,-41.75308608,-41.02263985,-41.02263985,-41.38888889,59.17335626,58.1942133,58.19968296,59.1678866,58.68378478,DES0354-4123
-44.60853245,-44.60853245,-43.87808876,-43.87808876,-44.24444444,59.01436537,57.98832162,57.99465239,59.00803459,58.50134349,DES0354-4414
-47.46396751,-47.46396751,-46.73352694,-46.73352694,-47.1,59.2155448,58.13506317,58.1424243,59.20818367,58.67530399,DES0354-4706
-48.17782423,-48.17782423,-47.44738453,-47.44738453,-47.81388889,59.06092581,57.96548341,57.97313414,59.05327507,58.51320461,DES0354-4748
-58.88552985,-58.88552985,-58.15511167,-58.15511167,-58.52222222,59.25898063,57.84539193,57.85995651,59.24441605,58.55218628,DES0354-5831
-63.16849041,-63.16849041,-62.43808887,-62.43808887,-62.80555556,59.52055609,57.90219471,57.92202466,59.50072615,58.7113754,DES0354-6248
-43.89467183,-43.89467183,-43.16422746,-43.16422746,-43.53055556,59.26786219,58.25419782,58.2602991,59.26176091,58.76103,DES0355-4331
-46.75010994,-46.75010994,-46.01966852,-46.01966852,-46.38611111,59.38816843,58.32208119,58.32916636,59.38108326,58.85512481,DES0355-4623
-59.59936327,-59.59936327,-58.86894739,-58.86894739,-59.23611111,59.47610777,58.03261061,58.04790357,59.4608148,58.75435919,DES0355-5914
-60.31319429,-60.31319429,-59.58278087,-59.58278087,-59.95,59.72543886,58.25050647,58.26657993,59.7093654,58.98797267,DES0355-5957
-66.02372978,-66.02372978,-65.29334456,-65.29334456,-65.66111111,59.66987225,57.8722398,57.89721749,59.64489456,58.77105602,DES0355-6539
-41.03922297,-41.03922297,-40.30877617,-40.30877617,-40.675,59.50096047,58.53251294,58.53778917,59.49568424,59.0167367,DES0356-4040
-43.18081054,-43.18081054,-42.45036552,-42.45036552,-42.81666667,59.5375659,58.53583212,58.54171378,59.53168425,59.03669901,DES0356-4249
-46.03625154,-46.03625154,-45.30580933,-45.30580933,-45.67222222,59.57846494,58.52623241,58.53305441,59.57164294,59.05234867,DES0356-4540
-50.31938872,-50.31938872,-49.58895197,-49.58895197,-49.95555556,59.81851918,58.67449965,58.68311124,59.80990759,59.24650942,DES0356-4957
-51.03324149,-51.03324149,-50.30280583,-50.30280583,-50.66944444,59.75673054,58.59517725,58.6041436,59.7477642,59.1759539,DES0356-5040
-51.74709313,-51.74709313,-51.01665863,-51.01665863,-51.38333333,59.7158584,58.53603954,58.54538006,59.70651788,59.12594897,DES0356-5123
-52.46094357,-52.46094357,-51.73051029,-51.73051029,-52.09722222,59.69651856,58.49766144,58.50739703,59.68678298,59.09709,DES0356-5205
-53.17479275,-53.17479275,-52.44436076,-52.44436076,-52.81111111,59.69938392,58.48067178,58.49082497,59.68923074,59.09002785,DES0356-5248
-53.88864058,-53.88864058,-53.15820997,-53.15820997,-53.525,59.72518976,58.48575826,58.49635337,59.71459465,59.10547401,DES0356-5331
-54.60248698,-54.60248698,-53.87205783,-53.87205783,-54.23888889,59.77473967,58.513673,58.52473633,59.76367634,59.14420634,DES0356-5414
-55.31633187,-55.31633187,-54.58590427,-54.58590427,-54.95277778,59.84891222,58.56523888,58.57679891,59.83735219,59.20707555,DES0356-5457
-63.88230631,-63.88230631,-63.15190835,-63.15190835,-63.51944444,59.92219913,58.26283744,58.2838003,59.90123627,59.09251828,DES0356-6331
-40.3253593,-40.3253593,-39.59491196,-39.59491196,-39.96111111,59.84382111,58.88569075,58.89078128,59.83873058,59.36475593,DES0357-3957
-42.46694862,-42.46694862,-41.73650297,-41.73650297,-42.10277778,59.82329884,58.83306616,58.83873745,59.81762755,59.3281825,DES0357-4206
-44.60853245,-44.60853245,-43.87808876,-43.87808876,-44.24444444,60.01090248,58.98485873,58.9911895,60.0045717,59.4978806,DES0357-4414
-45.32239236,-45.32239236,-44.5919494,-44.5919494,-44.95833333,59.78613357,58.74724108,58.75381186,59.77956279,59.26668732,DES0357-4457
-48.89168004,-48.89168004,-48.16124127,-48.16124127,-48.52777778,60.00264032,58.89164215,58.89959712,59.99468535,59.44714123,DES0357-4831
-49.60553489,-49.60553489,-48.8750971,-48.8750971,-49.24166667,59.90066087,58.77348128,58.78175616,59.89238599,59.33707108,DES0357-4914
-56.03017514,-56.03017514,-55.29974919,-55.29974919,-55.66666667,59.94866845,58.64135651,58.65344412,59.93658084,59.29501248,DES0357-5540
-56.74401669,-56.74401669,-56.0135925,-56.0135925,-56.38055556,60.07506034,58.74301227,58.75566099,60.06241162,59.40903631,DES0357-5622
-61.02702272,-61.02702272,-60.29661194,-60.29661194,-60.66388889,60.00872114,58.50071469,58.51762591,59.99180992,59.25471792,DES0357-6039
-66.7375283,-66.7375283,-66.00714811,-66.00714811,-66.375,60.21716818,58.36757729,58.39414104,60.19060444,59.29237274,DES0357-6622
-41.75308608,-41.75308608,-41.02263985,-41.02263985,-41.38888889,60.1249045,59.14576155,59.15123121,60.11943484,59.63533303,DES0358-4123
-43.89467183,-43.89467183,-43.16422746,-43.16422746,-43.53055556,60.25252678,59.23886241,59.24496369,60.2464255,59.74569459,DES0358-4331
-47.46396751,-47.46396751,-46.73352694,-46.73352694,-47.1,60.26426965,59.18378802,59.19114915,60.25690852,59.72402883,DES0358-4706
-48.17782423,-48.17782423,-47.44738453,-47.44738453,-47.81388889,60.12398658,59.02854418,59.03619492,60.11633584,59.57626538,DES0358-4748
-57.45785642,-57.45785642,-56.7274341,-56.7274341,-57.09444444,60.22924041,58.87128724,58.88453359,60.21599407,59.55026383,DES0358-5705
-58.17169418,-58.17169418,-57.44127386,-57.44127386,-57.80833333,60.41247253,59.02736749,59.04125123,60.39858879,59.71992001,DES0358-5748
-61.74084837,-61.74084837,-61.01044044,-61.01044044,-61.37777778,60.32788493,58.78504218,58.80285423,60.31007288,59.55646356,DES0358-6122
-64.5961184,-64.5961184,-63.86572433,-63.86572433,-64.23333333,60.36754442,58.66477997,58.68697082,60.34535357,59.51616219,DES0358-6414
-41.03922297,-41.03922297,-40.30877617,-40.30877617,-40.675,60.44224633,59.4737988,59.47907503,60.4369701,59.95802256,DES0359-4040
-46.75010994,-46.75010994,-46.01966852,-46.01966852,-46.38611111,60.42309739,59.35701014,59.36409532,60.41601221,59.89005377,DES0359-4623
-58.88552985,-58.88552985,-58.15511167,-58.15511167,-58.52222222,60.62614431,59.21255561,59.22712019,60.61157972,59.91934996,DES0359-5831
-62.45467101,-62.45467101,-61.72426615,-61.72426615,-62.09166667,60.68506678,59.1054893,59.12427178,60.6662843,59.89527804,DES0359-6205
-65.30992634,-65.30992634,-64.57953651,-64.57953651,-64.94722222,60.85967731,59.11090005,59.13442496,60.8361524,59.98528868,DES0359-6456
-67.45132141,-67.45132141,-66.72094674,-66.72094674,-67.08888889,60.81979375,58.91484722,58.94314721,60.79149377,59.86732049,DES0359-6705
-43.18081054,-43.18081054,-42.45036552,-42.45036552,-42.81666667,60.51078684,59.50905306,59.51493472,60.50490519,60.00991995,DES0400-4249
-46.03625154,-46.03625154,-45.30580933,-45.30580933,-45.67222222,60.6001128,59.54788027,59.55470227,60.5932908,60.07399654,DES0400-4540
-59.59936327,-59.59936327,-58.86894739,-58.86894739,-59.23611111,60.87178116,59.428284,59.44357696,60.85648819,60.15003258,DES0400-5914
-42.46694862,-42.46694862,-41.73650297,-41.73650297,-42.10277778,60.78548673,59.79525404,59.80092534,60.77981543,60.29037038,DES0401-4206
-44.60853245,-44.60853245,-43.87808876,-43.87808876,-44.24444444,61.00743958,59.98139584,59.98772661,61.00110881,60.49441771,DES0401-4414
-45.32239236,-45.32239236,-44.5919494,-44.5919494,-44.95833333,60.79499153,59.75609903,59.76266981,60.78842074,60.27554528,DES0401-4457
-49.60553489,-49.60553489,-48.8750971,-48.8750971,-49.24166667,60.99412353,59.86694394,59.87521882,60.98584865,60.43053374,DES0401-4914
-50.31938872,-50.31938872,-49.58895197,-49.58895197,-49.95555556,60.92810771,59.78408819,59.79269977,60.91949613,60.35609795,DES0401-4957
-51.03324149,-51.03324149,-50.30280583,-50.30280583,-50.66944444,60.88310518,59.72155189,59.73051824,60.87413884,60.30232854,DES0401-5040
-51.74709313,-51.74709313,-51.01665863,-51.01665863,-51.38333333,60.85971514,59.67989628,59.68923679,60.85037462,60.26980571,DES0401-5123
-52.46094357,-52.46094357,-51.73051029,-51.73051029,-52.09722222,60.85859187,59.65973475,59.66947034,60.84885628,60.25916331,DES0401-5205
-53.17479275,-53.17479275,-52.44436076,-52.44436076,-52.81111111,60.88044972,59.66173759,59.67189077,60.87029654,60.27109365,DES0401-5248
-53.88864058,-53.88864058,-53.15820997,-53.15820997,-53.525,60.92606871,59.68663721,59.69723232,60.9154736,60.30635296,DES0401-5331
-54.60248698,-54.60248698,-53.87205783,-53.87205783,-54.23888889,60.99630074,59.73523407,59.7462974,60.98523741,60.36576741,DES0401-5414
-55.31633187,-55.31633187,-54.58590427,-54.58590427,-54.95277778,61.09207667,59.80840332,59.81996335,61.08051664,60.45023999,DES0401-5457
-60.31319429,-60.31319429,-59.58278087,-59.58278087,-59.95,61.15106235,59.67612996,59.69220342,61.13498889,60.41359616,DES0401-5957
-63.16849041,-63.16849041,-62.43808887,-62.43808887,-62.80555556,61.08263626,59.46427488,59.48410482,61.06280632,60.27345557,DES0401-6248
-41.75308608,-41.75308608,-41.02263985,-41.02263985,-41.38888889,61.07645275,60.09730979,60.10277945,61.07098309,60.58688127,DES0402-4123
-43.89467183,-43.89467183,-43.16422746,-43.16422746,-43.53055556,61.23719136,60.223527,60.22962828,61.23109009,60.73035918,DES0402-4331
-48.17782423,-48.17782423,-47.44738453,-47.44738453,-47.81388889,61.18704736,60.09160495,60.09925569,61.17939662,60.63932616,DES0402-4748
-48.89168004,-48.89168004,-48.16124127,-48.16124127,-48.52777778,61.08060406,59.96960589,59.97756086,61.07264909,60.52510498,DES0402-4831
-56.03017514,-56.03017514,-55.29974919,-55.29974919,-55.66666667,61.21441417,59.90710223,59.91918984,61.20232657,60.5607582,DES0402-5540
-56.74401669,-56.74401669,-56.0135925,-56.0135925,-56.38055556,61.36442674,60.03237866,60.04502739,61.35177801,60.6984027,DES0402-5622
-61.02702272,-61.02702272,-60.29661194,-60.29661194,-60.66388889,61.46583951,59.95783305,59.97474427,61.44892828,60.71183628,DES0402-6039
-63.88230631,-63.88230631,-63.15190835,-63.15190835,-63.51944444,61.52322711,59.86386542,59.88482828,61.50226425,60.69354627,DES0402-6331
-66.02372978,-66.02372978,-65.29334456,-65.29334456,-65.66111111,61.40205365,59.6044212,59.62939888,61.37707596,60.50323742,DES0402-6539
-41.03922297,-41.03922297,-40.30877617,-40.30877617,-40.675,61.38353219,60.41508466,60.42036089,61.37825596,60.89930842,DES0403-4040
-43.18081054,-43.18081054,-42.45036552,-42.45036552,-42.81666667,61.48400778,60.482274,60.48815566,61.47812613,60.98314089,DES0403-4249
-46.75010994,-46.75010994,-46.01966852,-46.01966852,-46.38611111,61.45802634,60.3919391,60.39902427,61.45094117,60.92498272,DES0403-4623
-47.46396751,-47.46396751,-46.73352694,-46.73352694,-47.1,61.31299449,60.23251287,60.23987399,61.30563337,60.77275368,DES0403-4706
-57.45785642,-57.45785642,-56.7274341,-56.7274341,-57.09444444,61.54333372,60.18538055,60.19862689,61.53008737,60.86435713,DES0403-5705
-46.03625154,-46.03625154,-45.30580933,-45.30580933,-45.67222222,61.62176067,60.56952814,60.57635013,61.61493867,61.0956444,DES0404-4540
-58.17169418,-58.17169418,-57.44127386,-57.44127386,-57.80833333,61.75247179,60.36736675,60.38125049,61.73858805,61.05991927,DES0404-5748
-61.74084837,-61.74084837,-61.01044044,-61.01044044,-61.37777778,61.81815775,60.275315,60.29312705,61.8003457,61.04673638,DES0404-6122
-64.5961184,-64.5961184,-63.86572433,-63.86572433,-64.23333333,62.00977353,60.30700909,60.32919994,61.98758268,61.15839131,DES0404-6414
-66.7375283,-66.7375283,-66.00714811,-66.00714811,-66.375,61.9985555,60.14896461,60.17552836,61.97199175,61.07376005,DES0404-6622
-42.46694862,-42.46694862,-41.73650297,-41.73650297,-42.10277778,61.74767461,60.75744192,60.76311322,61.74200331,61.25255827,DES0405-4206
-44.60853245,-44.60853245,-43.87808876,-43.87808876,-44.24444444,62.00397669,60.97793294,60.98426372,61.99764592,61.49095482,DES0405-4414
-45.32239236,-45.32239236,-44.5919494,-44.5919494,-44.95833333,61.80384948,60.76495698,60.77152777,61.7972787,61.28440323,DES0405-4457
-50.31938872,-50.31938872,-49.58895197,-49.58895197,-49.95555556,62.03769624,60.89367672,60.90228831,62.02908466,61.46568648,DES0405-4957
-52.46094357,-52.46094357,-51.73051029,-51.73051029,-52.09722222,62.02066517,60.82180806,60.83154364,62.01092959,61.42123662,DES0405-5205
-53.17479275,-53.17479275,-52.44436076,-52.44436076,-52.81111111,62.06151552,60.84280339,60.85295657,62.05136234,61.45215946,DES0405-5248
-58.88552985,-58.88552985,-58.15511167,-58.15511167,-58.52222222,61.99330799,60.57971929,60.59428387,61.9787434,61.28651364,DES0405-5831
-62.45467101,-62.45467101,-61.72426615,-61.72426615,-62.09166667,62.21028023,60.63070275,60.64948524,62.19149775,61.42049149,DES0405-6205
-41.75308608,-41.75308608,-41.02263985,-41.02263985,-41.38888889,62.02800099,61.04885803,61.0543277,62.02253133,61.53842951,DES0406-4123
-43.89467183,-43.89467183,-43.16422746,-43.16422746,-43.53055556,62.22185595,61.20819159,61.21429287,62.21575467,61.71502377,DES0406-4331
-48.17782423,-48.17782423,-47.44738453,-47.44738453,-47.81388889,62.25010813,61.15466573,61.16231647,62.24245739,61.70238693,DES0406-4748
-48.89168004,-48.89168004,-48.16124127,-48.16124127,-48.52777778,62.1585678,61.04756963,61.0555246,62.15061283,61.60306872,DES0406-4831
-49.60553489,-49.60553489,-48.8750971,-48.8750971,-49.24166667,62.08758619,60.9604066,60.96868148,62.07931131,61.52399639,DES0406-4914
-53.88864058,-53.88864058,-53.15820997,-53.15820997,-53.525,62.12694766,60.88751616,60.89811127,62.11635255,61.50723191,DES0406-5331
-54.60248698,-54.60248698,-53.87205783,-53.87205783,-54.23888889,62.21786181,60.95679514,60.96785847,62.20679848,61.58732848,DES0406-5414
-55.31633187,-55.31633187,-54.58590427,-54.58590427,-54.95277778,62.33524111,61.05156776,61.06312779,62.32368108,61.69340444,DES0406-5457
-65.30992634,-65.30992634,-64.57953651,-64.57953651,-64.94722222,62.54555276,60.7967755,60.82030041,62.52202785,61.67116413,DES0406-6456
-67.45132141,-67.45132141,-66.72094674,-66.72094674,-67.08888889,62.6535573,60.74861077,60.77691076,62.62525732,61.70108404,DES0406-6705
-41.03922297,-41.03922297,-40.30877617,-40.30877617,-40.675,62.32481805,61.35637052,61.36164675,62.31954182,61.84059429,DES0407-4040
-43.18081054,-43.18081054,-42.45036552,-42.45036552,-42.81666667,62.45722872,61.45549494,61.46137659,62.45134707,61.95636183,DES0407-4249
-46.75010994,-46.75010994,-46.01966852,-46.01966852,-46.38611111,62.4929553,61.42686806,61.43395323,62.48587012,61.95991168,DES0407-4623
-47.46396751,-47.46396751,-46.73352694,-46.73352694,-47.1,62.36171934,61.28123771,61.28859884,62.35435821,61.82147853,DES0407-4706
-63.16849041,-63.16849041,-62.43808887,-62.43808887,-62.80555556,62.64471643,61.02635505,61.04618499,62.62488648,61.83553574,DES0407-6248
