TILENAME,RA,DEC,RAC1,RAC2,RAC3,RAC4,DECC1,DECC2,DECC3,DECC4,RACMIN,RACMAX,DECCMIN,DECCMAX,URAL,URAU,UDECL,UDECU,CROSSRAZERO,PIXELSCALE,NAXIS1,NAXIS2,CRPIX1,CRPIX2,CRVAL1,CRVAL2,CD1_1,CD1_2,CD2_1,CD2_2
DES0532-5705,83.20394336,-57.09444444,83.88291994,82.52496678,82.53821312,83.86967360,-57.45785642,-57.45785642,-56.72743410,-56.72743410,82.52496678,83.88291994,-57.45785642,-56.72743410,82.54689671,83.86099002,-57.45138889,-56.73750000,N,0.26300001,10000,10000,5000.50000000,5000.50000000,83.20394336,-57.09444444,-0.00007306,0.00000000,0.00000000,0.00007306
DES0532-5831,83.16113250,-58.52222222,83.86792685,82.45433815,82.46890273,83.85336226,-58.88552985,-58.88552985,-58.15511167,-58.15511167,82.45433815,83.86792685,-58.88552985,-58.15511167,82.47755066,83.84471434,-58.87916667,-58.16527778,N,0.26300001,10000,10000,5000.50000000,5000.50000000,83.16113250,-58.52222222,-0.00007306,0.00000000,0.00000000,0.00007306
DES0532-5957,83.22357202,-59.95000000,83.96103822,82.48610583,82.50217929,83.94496476,-60.31319429,-60.31319429,-59.58278087,-59.58278087,82.48610583,83.96103822,-60.31319429,-59.58278087,82.51076028,83.93638377,-60.30694444,-59.59305556,N,0.26300001,10000,10000,5000.50000000,5000.50000000,83.22357202,-59.95000000,-0.00007306,0.00000000,0.00000000,0.00007306
DES0541-6039,85.48284845,-60.66388889,86.23685167,84.72884522,84.74575644,86.21994045,-61.02702272,-61.02702272,-60.29661194,-60.29661194,84.72884522,86.23685167,-61.02702272,-60.29661194,84.75428926,86.21140763,-61.02083333,-60.30694444,N,0.26300001,10000,10000,5000.50000000,5000.50000000,85.48284845,-60.66388889,-0.00007306,0.00000000,0.00000000,0.00007306
DES0538-6331,84.70896598,-63.51944444,85.53864682,83.87928514,83.90024800,85.51768396,-63.88230631,-63.88230631,-63.15190835,-63.15190835,83.87928514,85.53864682,-63.88230631,-63.15190835,83.90845199,85.50947997,-63.87638889,-63.16250000,N,0.26300001,10000,10000,5000.50000000,5000.50000000,84.70896598,-63.51944444,-0.00007306,0.00000000,0.00000000,0.00007306
DES0541-5914,85.27215360,-59.23611111,85.99390218,84.55040502,84.56569798,85.97860922,-59.59936327,-59.59936327,-58.86894739,-58.86894739,84.55040502,85.99390218,-59.59936327,-58.86894739,84.57431691,85.96999030,-59.59305556,-58.87916667,N,0.26300001,10000,10000,5000.50000000,5000.50000000,85.27215360,-59.23611111,-0.00007306,0.00000000,0.00000000,0.00007306
DES0042-4414,10.66756233,-44.24444444,11.18058420,10.15454046,10.16087123,11.17425343,-44.60853245,-44.60853245,-43.87808876,-43.87808876,10.15454046,11.18058420,-44.60853245,-43.87808876,10.16929378,11.16583088,-44.60138889,-43.88750000,N,0.26300001,10000,10000,5000.50000000,5000.50000000,10.66756233,-44.24444444,-0.00007306,0.00000000,0.00000000,0.00007306
DES2247-5748,341.99996297,-57.80833333,342.69251549,341.30741045,341.32129419,342.67863174,-58.17169418,-58.17169418,-57.44127386,-57.44127386,341.30741045,342.69251549,-58.17169418,-57.44127386,341.32996334,342.66996260,-58.16527778,-57.45138889,N,0.26300001,10000,10000,5000.50000000,5000.50000000,341.99996297,-57.80833333,-0.00007306,0.00000000,0.00000000,0.00007306
DES0438-5205,69.55574976,-52.09722222,70.15517832,68.95632120,68.96605679,70.14544273,-52.46094357,-52.46094357,-51.73051029,-51.73051029,68.95632120,70.15517832,-52.46094357,-51.73051029,68.97471311,70.13678641,-52.45416667,-51.74027778,N,0.26300001,10000,10000,5000.50000000,5000.50000000,69.55574976,-52.09722222,-0.00007306,0.00000000,0.00000000,0.00007306
DES0438-5248,69.71962007,-52.81111111,70.32897614,69.11026400,69.12041719,70.31882295,-53.17479275,-53.17479275,-52.44436076,-52.44436076,69.11026400,70.32897614,-53.17479275,-52.44436076,69.12908717,70.31015297,-53.16805556,-52.45416667,N,0.26300001,10000,10000,5000.50000000,5000.50000000,69.71962007,-52.81111111,-0.00007306,0.00000000,0.00000000,0.00007306
DES0436-4706,69.16255245,-47.10000000,69.70279327,68.62231164,68.62967277,69.69543214,-47.46396751,-47.46396751,-46.73352694,-46.73352694,68.62231164,69.70279327,-47.46396751,-46.73352694,68.63819003,69.68691488,-47.45694444,-46.74305556,N,0.26300001,10000,10000,5000.50000000,5000.50000000,69.16255245,-47.10000000,-0.00007306,0.00000000,0.00000000,0.00007306
DES0437-4457,69.35526686,-44.95833333,69.87471311,68.83582061,68.84239139,69.86814232,-45.32239236,-45.32239236,-44.59194940,-44.59194940,68.83582061,69.87471311,-45.32239236,-44.59194940,68.85083788,69.85969583,-45.31527778,-44.60138889,N,0.26300001,10000,10000,5000.50000000,5000.50000000,69.35526686,-44.95833333,-0.00007306,0.00000000,0.00000000,0.00007306
DES0609-6414,92.36074451,-64.23333333,93.21212673,91.50936229,91.53155314,93.18993588,-64.59611840,-64.59611840,-63.86572433,-63.86572433,91.50936229,93.21212673,-64.59611840,-63.86572433,91.53962995,93.18185907,-64.59027778,-63.87638889,N,0.26300001,10000,10000,5000.50000000,5000.50000000,92.36074451,-64.23333333,-0.00007306,0.00000000,0.00000000,0.00007306
DES0647-5622,101.95812736,-56.38055556,102.62415140,101.29210332,101.30475205,102.61150267,-56.74401669,-56.74401669,-56.01359250,-56.01359250,101.29210332,102.62415140,-56.74401669,-56.01359250,101.31344416,102.60281056,-56.73750000,-56.02361111,N,0.26300001,10000,10000,5000.50000000,5000.50000000,101.95812736,-56.38055556,-0.00007306,0.00000000,0.00000000,0.00007306
DES0231-0250,37.93976659,-2.83888889,38.30556730,37.57396588,37.57419707,38.30533611,-3.20406003,-3.20406003,-2.47360230,-2.47360230,37.57396588,38.30556730,-3.20406003,-2.47360230,37.58238355,38.29714963,-3.19583333,-2.48194444,N,0.26300001,10000,10000,5000.50000000,5000.50000000,37.93976659,-2.83888889,-0.00007306,0.00000000,0.00000000,0.00007306
DES0232-0416,38.13013351,-4.26666667,38.49655908,37.76370794,37.76405630,38.49621073,-4.63180866,-4.63180866,-3.90135098,-3.90135098,37.76370794,38.49655908,-4.63180866,-3.90135098,37.77219708,38.48806995,-4.62361111,-3.90972222,N,0.26300001,10000,10000,5000.50000000,5000.50000000,38.13013351,-4.26666667,-0.00007306,0.00000000,0.00000000,0.00007306
DES0045-4331,11.49712973,-43.53055556,12.00396191,10.99029755,10.99639883,11.99786063,-43.89467183,-43.89467183,-43.16422746,-43.16422746,10.99029755,12.00396191,-43.89467183,-43.16422746,11.00479743,11.98946202,-43.88750000,-43.17361111,N,0.26300001,10000,10000,5000.50000000,5000.50000000,11.49712973,-43.53055556,-0.00007306,0.00000000,0.00000000,0.00007306
DES2334-5622,353.65135013,-56.38055556,354.31737417,352.98532609,352.99797482,354.30472544,-56.74401669,-56.74401669,-56.01359250,-56.01359250,352.98532609,354.31737417,-56.74401669,-56.01359250,353.00666693,354.29603333,-56.73750000,-56.02361111,N,0.26300001,10000,10000,5000.50000000,5000.50000000,353.65135013,-56.38055556,-0.00007306,0.00000000,0.00000000,0.00007306
DES2339-5622,354.94071653,-56.38055556,355.60674056,354.27469249,354.28734121,355.59409184,-56.74401669,-56.74401669,-56.01359250,-56.01359250,354.27469249,355.60674056,-56.74401669,-56.01359250,354.29603333,355.58539972,-56.73750000,-56.02361111,N,0.26300001,10000,10000,5000.50000000,5000.50000000,354.94071653,-56.38055556,-0.00007306,0.00000000,0.00000000,0.00007306
DES2337-5331,354.25801070,-53.52500000,354.87772646,353.63829495,353.64889006,354.86713135,-53.88864058,-53.88864058,-53.15820997,-53.15820997,353.63829495,354.87772646,-53.88864058,-53.15820997,353.65757123,354.85845018,-53.88194444,-53.16805556,N,0.26300001,10000,10000,5000.50000000,5000.50000000,354.25801070,-53.52500000,-0.00007306,0.00000000,0.00000000,0.00007306
DES0053-4914,13.41163937,-49.24166667,13.97522916,12.84804958,12.85632445,13.96695429,-49.60553489,-49.60553489,-48.87509710,-48.87509710,12.84804958,13.97522916,-49.60553489,-48.87509710,12.86490804,13.95837070,-49.59861111,-48.88472222,N,0.26300001,10000,10000,5000.50000000,5000.50000000,13.41163937,-49.24166667,-0.00007306,0.00000000,0.00000000,0.00007306
DES2308-5622,347.20451815,-56.38055556,347.87054219,346.53849411,346.55114284,347.85789347,-56.74401669,-56.74401669,-56.01359250,-56.01359250,346.53849411,347.87054219,-56.74401669,-56.01359250,346.55983496,347.84920135,-56.73750000,-56.02361111,N,0.26300001,10000,10000,5000.50000000,5000.50000000,347.20451815,-56.38055556,-0.00007306,0.00000000,0.00000000,0.00007306
DES0527-6456,81.90166953,-64.94722222,82.77605815,81.02728090,81.05080581,82.75253324,-65.30992634,-65.30992634,-64.57953651,-64.57953651,81.02728090,82.77605815,-65.30992634,-64.57953651,81.05873180,82.74460725,-65.30416667,-64.59027778,N,0.26300001,10000,10000,5000.50000000,5000.50000000,81.90166953,-64.94722222,-0.00007306,0.00000000,0.00000000,0.00007306
DES0224-0458,36.10448627,-4.98055556,36.47131059,35.73766195,35.73806928,36.47090327,-5.34568293,-5.34568293,-4.61522528,-4.61522528,35.73766195,36.47131059,-5.34568293,-4.61522528,35.74618898,36.46278357,-5.33750000,-4.62361111,N,0.26300001,10000,10000,5000.50000000,5000.50000000,36.10448627,-4.98055556,-0.00007306,0.00000000,0.00000000,0.00007306
DES2352-5748,358.07995408,-57.80833333,358.77250660,357.38740156,357.40128530,358.75862286,-58.17169418,-58.17169418,-57.44127386,-57.44127386,357.38740156,358.77250660,-58.17169418,-57.44127386,357.40995445,358.74995371,-58.16527778,-57.45138889,N,0.26300001,10000,10000,5000.50000000,5000.50000000,358.07995408,-57.80833333,-0.00007306,0.00000000,0.00000000,0.00007306
DES0034-4331,8.54313596,-43.53055556,9.04996814,8.03630378,8.04240506,9.04386686,-43.89467183,-43.89467183,-43.16422746,-43.16422746,8.03630378,9.04996814,-43.89467183,-43.16422746,8.05080367,9.03546826,-43.88750000,-43.17361111,N,0.26300001,10000,10000,5000.50000000,5000.50000000,8.54313596,-43.53055556,-0.00007306,0.00000000,0.00000000,0.00007306
DES0516-6248,79.01841758,-62.80555556,79.82759827,78.20923689,78.22906683,79.80776832,-63.16849041,-63.16849041,-62.43808887,-62.43808887,78.20923689,79.82759827,-63.16849041,-62.43808887,78.23737749,79.79945766,-63.16250000,-62.44861111,N,0.26300001,10000,10000,5000.50000000,5000.50000000,79.01841758,-62.80555556,-0.00007306,0.00000000,0.00000000,0.00007306
DES0519-5414,79.91074454,-54.23888889,80.54127787,79.28021120,79.29127453,80.53021454,-54.60248698,-54.60248698,-53.87205783,-53.87205783,79.28021120,80.54127787,-54.60248698,-53.87205783,79.29996400,80.52152507,-54.59583333,-53.88194444,N,0.26300001,10000,10000,5000.50000000,5000.50000000,79.91074454,-54.23888889,-0.00007306,0.00000000,0.00000000,0.00007306
DES0056-4831,14.17266413,-48.52777778,14.72816322,13.61716504,13.62512002,14.72020824,-48.89168004,-48.89168004,-48.16124127,-48.16124127,13.61716504,14.72816322,-48.89168004,-48.16124127,13.63368226,14.71164600,-48.88472222,-48.17083333,N,0.26300001,10000,10000,5000.50000000,5000.50000000,14.17266413,-48.52777778,-0.00007306,0.00000000,0.00000000,0.00007306
DES0551-6122,87.87164714,-61.37777778,88.64306852,87.10022577,87.11803782,88.62525647,-61.74084837,-61.74084837,-61.01044044,-61.01044044,87.10022577,88.64306852,-61.74084837,-61.01044044,87.12651073,88.61678355,-61.73472222,-61.02083333,N,0.26300001,10000,10000,5000.50000000,5000.50000000,87.87164714,-61.37777778,-0.00007306,0.00000000,0.00000000,0.00007306
DES2336-5205,354.02098484,-52.09722222,354.62041340,353.42155628,353.43129187,354.61067781,-52.46094357,-52.46094357,-51.73051029,-51.73051029,353.42155628,354.62041340,-52.46094357,-51.73051029,353.43994819,354.60202149,-52.45416667,-51.74027778,N,0.26300001,10000,10000,5000.50000000,5000.50000000,354.02098484,-52.09722222,-0.00007306,0.00000000,0.00000000,0.00007306
DES2359-5205,359.83135137,-52.09722222,0.43077993,359.23192281,359.24165840,0.42104435,-52.46094357,-52.46094357,-51.73051029,-51.73051029,359.24165840,0.42104435,-52.46094357,-51.73051029,359.25031472,0.41238803,-52.45416667,-51.74027778,Y,0.26300001,10000,10000,5000.50000000,5000.50000000,359.83135137,-52.09722222,-0.00007306,0.00000000,0.00000000,0.00007306
DES0226-0416,36.69838777,-4.26666667,37.06481334,36.33196220,36.33231056,37.06446499,-4.63180866,-4.63180866,-3.90135098,-3.90135098,36.33196220,37.06481334,-4.63180866,-3.90135098,36.34045134,37.05632421,-4.62361111,-3.90972222,N,0.26300001,10000,10000,5000.50000000,5000.50000000,36.69838777,-4.26666667,-0.00007306,0.00000000,0.00000000,0.00007306
DES0224-0541,36.24554527,-5.69444444,36.61282629,35.87826425,35.87873087,36.61235967,-6.05955717,-6.05955717,-5.32909956,-5.32909956,35.87826425,36.61282629,-6.05955717,-5.32909956,35.88683064,36.60425990,-6.05138889,-5.33750000,N,0.26300001,10000,10000,5000.50000000,5000.50000000,36.24554527,-5.69444444,-0.00007306,0.00000000,0.00000000,0.00007306
DES0227-0458,36.82108087,-4.98055556,37.18790519,36.45425655,36.45466387,37.18749786,-5.34568293,-5.34568293,-4.61522528,-4.61522528,36.45425655,37.18790519,-5.34568293,-4.61522528,36.46278357,37.17937816,-5.33750000,-4.62361111,N,0.26300001,10000,10000,5000.50000000,5000.50000000,36.82108087,-4.98055556,-0.00007306,0.00000000,0.00000000,0.00007306
DES0227-0541,36.96297453,-5.69444444,37.33025555,36.59569352,36.59616013,37.32978894,-6.05955717,-6.05955717,-5.32909956,-5.32909956,36.59569352,37.33025555,-6.05955717,-5.32909956,36.60425990,37.32168917,-6.05138889,-5.33750000,N,0.26300001,10000,10000,5000.50000000,5000.50000000,36.96297453,-5.69444444,-0.00007306,0.00000000,0.00000000,0.00007306
DES0957+0252,149.45007926,2.87222222,149.81565803,149.08450049,149.08426657,149.81589194,2.50693495,2.50693495,3.23739268,3.23739268,149.08426657,149.81589194,2.50693495,3.23739268,149.09268584,149.80747267,2.51527778,3.22916667,N,0.26300001,10000,10000,5000.50000000,5000.50000000,149.45007926,2.87222222,-0.00007306,0.00000000,0.00000000,0.00007306
DES2248-5540,342.08452335,-55.66666667,342.73817932,341.43086738,341.44295498,342.72609171,-56.03017514,-56.03017514,-55.29974919,-55.29974919,341.43086738,342.73817932,-56.03017514,-55.29974919,341.45165048,342.71739621,-56.02361111,-55.30972222,N,0.26300001,10000,10000,5000.50000000,5000.50000000,342.08452335,-55.66666667,-0.00007306,0.00000000,0.00000000,0.00007306
DES2245-4540,341.40711109,-45.67222222,341.93322736,340.88099483,340.88781682,341.92640536,-46.03625154,-46.03625154,-45.30580933,-45.30580933,340.88099483,341.93322736,-46.03625154,-45.30580933,340.89628716,341.91793502,-46.02916667,-45.31527778,N,0.26300001,10000,10000,5000.50000000,5000.50000000,341.40711109,-45.67222222,-0.00007306,0.00000000,0.00000000,0.00007306
DES0328-2706,52.14374494,-27.11111111,52.55540745,51.73208243,51.73476063,52.55272924,-27.47574205,-27.47574205,-26.74528818,-26.74528818,51.73208243,52.55540745,-27.47574205,-26.74528818,51.74273984,52.54475004,-27.46805556,-26.75416667,N,0.26300001,10000,10000,5000.50000000,5000.50000000,52.14374494,-27.11111111,-0.00007306,0.00000000,0.00000000,0.00007306
DES0242-0207,40.73090836,-2.12500000,41.09648246,40.36533425,40.36550715,41.09630957,-2.49018568,-2.49018568,-1.75972793,-1.75972793,40.36533425,41.09648246,-2.49018568,-1.75972793,40.37371828,41.08809844,-2.48194444,-1.76805556,N,0.26300001,10000,10000,5000.50000000,5000.50000000,40.73090836,-2.12500000,-0.00007306,0.00000000,0.00000000,0.00007306
DES0242-0041,40.65374775,-0.69722222,41.01903943,40.28845607,40.28851274,41.01898276,-1.06243694,-1.06243694,-0.33197917,-0.33197917,40.28845607,41.01903943,-1.06243694,-0.33197917,40.29677688,41.01071862,-1.05416667,-0.34027778,N,0.26300001,10000,10000,5000.50000000,5000.50000000,40.65374775,-0.69722222,-0.00007306,0.00000000,0.00000000,0.00007306
DES0659-5540,104.86185853,-55.66666667,105.51551450,104.20820256,104.22029016,105.50342689,-56.03017514,-56.03017514,-55.29974919,-55.29974919,104.20820256,105.51551450,-56.03017514,-55.29974919,104.22898567,105.49473139,-56.02361111,-55.30972222,N,0.26300001,10000,10000,5000.50000000,5000.50000000,104.86185853,-55.66666667,-0.00007306,0.00000000,0.00000000,0.00007306
DES2319-5705,349.90331853,-57.09444444,350.58229511,349.22434195,349.23758829,350.56904877,-57.45785642,-57.45785642,-56.72743410,-56.72743410,349.22434195,350.58229511,-57.45785642,-56.72743410,349.24627187,350.56036518,-57.45138889,-56.73750000,N,0.26300001,10000,10000,5000.50000000,5000.50000000,349.90331853,-57.09444444,-0.00007306,0.00000000,0.00000000,0.00007306
DES2323-5540,350.94474341,-55.66666667,351.59839938,350.29108744,350.30317505,351.58631177,-56.03017514,-56.03017514,-55.29974919,-55.29974919,350.29108744,351.59839938,-56.03017514,-55.29974919,350.31187055,351.57761627,-56.02361111,-55.30972222,N,0.26300001,10000,10000,5000.50000000,5000.50000000,350.94474341,-55.66666667,-0.00007306,0.00000000,0.00000000,0.00007306
DES0405-5123,61.41366245,-51.38333333,62.00357188,60.82375302,60.83309353,61.99423136,-51.74709313,-51.74709313,-51.01665863,-51.01665863,60.82375302,62.00357188,-51.74709313,-51.01665863,60.84173408,61.98559082,-51.74027778,-51.02638889,N,0.26300001,10000,10000,5000.50000000,5000.50000000,61.41366245,-51.38333333,-0.00007306,0.00000000,0.00000000,0.00007306
DES2258-5540,344.61601479,-55.66666667,345.26967076,343.96235882,343.97444643,345.25758316,-56.03017514,-56.03017514,-55.29974919,-55.29974919,343.96235882,345.26967076,-56.03017514,-55.29974919,343.98314193,345.24888766,-56.02361111,-55.30972222,N,0.26300001,10000,10000,5000.50000000,5000.50000000,344.61601479,-55.66666667,-0.00007306,0.00000000,0.00000000,0.00007306
DES2258-5457,344.61720889,-54.95277778,345.25904556,343.97537221,343.98693224,345.24748553,-55.31633187,-55.31633187,-54.58590427,-54.58590427,343.97537221,345.25904556,-55.31633187,-54.58590427,343.99562666,345.23879111,-55.30972222,-54.59583333,N,0.26300001,10000,10000,5000.50000000,5000.50000000,344.61720889,-54.95277778,-0.00007306,0.00000000,0.00000000,0.00007306
DES2258-5622,344.62578536,-56.38055556,345.29180940,343.95976132,343.97241005,345.27916067,-56.74401669,-56.74401669,-56.01359250,-56.01359250,343.95976132,345.29180940,-56.74401669,-56.01359250,343.98110216,345.27046856,-56.73750000,-56.02361111,N,0.26300001,10000,10000,5000.50000000,5000.50000000,344.62578536,-56.38055556,-0.00007306,0.00000000,0.00000000,0.00007306
DES0046-4414,11.66409944,-44.24444444,12.17712131,11.15107756,11.15740834,12.17079054,-44.60853245,-44.60853245,-43.87808876,-43.87808876,11.15107756,12.17712131,-44.60853245,-43.87808876,11.16583088,12.16236799,-44.60138889,-43.88750000,N,0.26300001,10000,10000,5000.50000000,5000.50000000,11.66409944,-44.24444444,-0.00007306,0.00000000,0.00000000,0.00007306
DES0454-4914,73.55208565,-49.24166667,74.11567544,72.98849586,72.99677073,74.10740057,-49.60553489,-49.60553489,-48.87509710,-48.87509710,72.98849586,74.11567544,-49.60553489,-48.87509710,73.00535432,74.09881698,-49.59861111,-48.88472222,N,0.26300001,10000,10000,5000.50000000,5000.50000000,73.55208565,-49.24166667,-0.00007306,0.00000000,0.00000000,0.00007306
DES0454-6331,73.50177011,-63.51944444,74.33145096,72.67208927,72.69305213,74.31048809,-63.88230631,-63.88230631,-63.15190835,-63.15190835,72.67208927,74.33145096,-63.88230631,-63.15190835,72.70125612,74.30228410,-63.87638889,-63.16250000,N,0.26300001,10000,10000,5000.50000000,5000.50000000,73.50177011,-63.51944444,-0.00007306,0.00000000,0.00000000,0.00007306
DES0457-4706,74.40617669,-47.10000000,74.94641750,73.86593587,73.87329700,74.93905637,-47.46396751,-47.46396751,-46.73352694,-46.73352694,73.86593587,74.94641750,-47.46396751,-46.73352694,73.88181426,74.93053911,-47.45694444,-46.74305556,N,0.26300001,10000,10000,5000.50000000,5000.50000000,74.40617669,-47.10000000,-0.00007306,0.00000000,0.00000000,0.00007306
DES0457-5540,74.48396116,-55.66666667,75.13761713,73.83030519,73.84239280,75.12552953,-56.03017514,-56.03017514,-55.29974919,-55.29974919,73.83030519,75.13761713,-56.03017514,-55.29974919,73.85108830,75.11683403,-56.02361111,-55.30972222,N,0.26300001,10000,10000,5000.50000000,5000.50000000,74.48396116,-55.66666667,-0.00007306,0.00000000,0.00000000,0.00007306
DES0515-6122,78.93001022,-61.37777778,79.70143159,78.15858885,78.17640089,79.68361955,-61.74084837,-61.74084837,-61.01044044,-61.01044044,78.15858885,79.70143159,-61.74084837,-61.01044044,78.18487381,79.67514663,-61.73472222,-61.02083333,N,0.26300001,10000,10000,5000.50000000,5000.50000000,78.93001022,-61.37777778,-0.00007306,0.00000000,0.00000000,0.00007306
DES0239-0041,39.93980600,-0.69722222,40.30509768,39.57451432,39.57457099,40.30504101,-1.06243694,-1.06243694,-0.33197917,-0.33197917,39.57451432,40.30509768,-1.06243694,-0.33197917,39.58283513,40.29677688,-1.05416667,-0.34027778,N,0.26300001,10000,10000,5000.50000000,5000.50000000,39.93980600,-0.69722222,-0.00007306,0.00000000,0.00000000,0.00007306
DES0223-0333,35.87953572,-3.55277778,36.24562018,35.51345127,35.51374093,36.24533052,-3.91793436,-3.91793436,-3.18747665,-3.18747665,35.51345127,36.24562018,-3.91793436,-3.18747665,35.52190396,36.23716749,-3.90972222,-3.19583333,N,0.26300001,10000,10000,5000.50000000,5000.50000000,35.87953572,-3.55277778,-0.00007306,0.00000000,0.00000000,0.00007306
DES0223-0250,35.79546834,-2.83888889,36.16126904,35.42966763,35.42989882,36.16103786,-3.20406003,-3.20406003,-2.47360230,-2.47360230,35.42966763,36.16126904,-3.20406003,-2.47360230,35.43808529,36.15285138,-3.19583333,-2.48194444,N,0.26300001,10000,10000,5000.50000000,5000.50000000,35.79546834,-2.83888889,-0.00007306,0.00000000,0.00000000,0.00007306
DES0215-0458,33.95470249,-4.98055556,34.32152681,33.58787817,33.58828550,34.32111949,-5.34568293,-5.34568293,-4.61522528,-4.61522528,33.58787817,34.32152681,-5.34568293,-4.61522528,33.59640520,34.31299979,-5.33750000,-4.62361111,N,0.26300001,10000,10000,5000.50000000,5000.50000000,33.95470249,-4.98055556,-0.00007306,0.00000000,0.00000000,0.00007306
DES0219-0624,34.96904751,-6.40833333,35.33684353,34.60125149,34.60177776,35.33631725,-6.77343137,-6.77343137,-6.04297380,-6.04297380,34.60125149,35.33684353,-6.77343137,-6.04297380,34.60985874,35.32823627,-6.76527778,-6.05138889,N,0.26300001,10000,10000,5000.50000000,5000.50000000,34.96904751,-6.40833333,-0.00007306,0.00000000,0.00000000,0.00007306
DES0039-4457,9.83264761,-44.95833333,10.35209386,9.31320136,9.31977215,10.34552308,-45.32239236,-45.32239236,-44.59194940,-44.59194940,9.31320136,10.35209386,-45.32239236,-44.59194940,9.32821864,10.33707659,-45.31527778,-44.60138889,N,0.26300001,10000,10000,5000.50000000,5000.50000000,9.83264761,-44.95833333,-0.00007306,0.00000000,0.00000000,0.00007306
DES0234-0250,38.65453268,-2.83888889,39.02033338,38.28873197,38.28896316,39.02010220,-3.20406003,-3.20406003,-2.47360230,-2.47360230,38.28873197,39.02033338,-3.20406003,-2.47360230,38.29714963,39.01191572,-3.19583333,-2.48194444,N,0.26300001,10000,10000,5000.50000000,5000.50000000,38.65453268,-2.83888889,-0.00007306,0.00000000,0.00000000,0.00007306
DES0058-4914,14.50510203,-49.24166667,15.06869182,13.94151224,13.94978711,15.06041695,-49.60553489,-49.60553489,-48.87509710,-48.87509710,13.94151224,15.06869182,-49.60553489,-48.87509710,13.95837070,15.05183336,-49.59861111,-48.88472222,N,0.26300001,10000,10000,5000.50000000,5000.50000000,14.50510203,-49.24166667,-0.00007306,0.00000000,0.00000000,0.00007306
DES0100-5040,15.24734294,-50.66944444,15.82811959,14.66656630,14.67553264,15.81915324,-51.03324149,-51.03324149,-50.30280583,-50.30280583,14.66656630,15.82811959,-51.03324149,-50.30280583,14.68415562,15.81053026,-51.02638889,-50.31250000,N,0.26300001,10000,10000,5000.50000000,5000.50000000,15.24734294,-50.66944444,-0.00007306,0.00000000,0.00000000,0.00007306
DES0059-4957,14.86296806,-49.95555556,15.43497782,14.29095830,14.29956988,15.42636623,-50.31938872,-50.31938872,-49.58895197,-49.58895197,14.29095830,15.43497782,-50.31938872,-49.58895197,14.30817379,15.41776232,-50.31250000,-49.59861111,N,0.26300001,10000,10000,5000.50000000,5000.50000000,14.86296806,-49.95555556,-0.00007306,0.00000000,0.00000000,0.00007306
DES2335-5705,353.84559845,-57.09444444,354.52457503,353.16662187,353.17986821,354.51132869,-57.45785642,-57.45785642,-56.72743410,-56.72743410,353.16662187,354.52457503,-57.45785642,-56.72743410,353.18855180,354.50264510,-57.45138889,-56.73750000,N,0.26300001,10000,10000,5000.50000000,5000.50000000,353.84559845,-57.09444444,-0.00007306,0.00000000,0.00000000,0.00007306
DES0518-6039,79.65437499,-60.66388889,80.40837822,78.90037177,78.91728299,80.39146700,-61.02702272,-61.02702272,-60.29661194,-60.29661194,78.90037177,80.40837822,-61.02702272,-60.29661194,78.92581581,80.38293418,-61.02083333,-60.30694444,N,0.26300001,10000,10000,5000.50000000,5000.50000000,79.65437499,-60.66388889,-0.00007306,0.00000000,0.00000000,0.00007306
DES0518-5540,79.54694406,-55.66666667,80.20060003,78.89328809,78.90537569,80.18851242,-56.03017514,-56.03017514,-55.29974919,-55.29974919,78.89328809,80.20060003,-56.03017514,-55.29974919,78.91407120,80.17981692,-56.02361111,-55.30972222,N,0.26300001,10000,10000,5000.50000000,5000.50000000,79.54694406,-55.66666667,-0.00007306,0.00000000,0.00000000,0.00007306
DES0518-5914,79.68946004,-59.23611111,80.41120862,78.96771146,78.98300442,80.39591566,-59.59936327,-59.59936327,-58.86894739,-58.86894739,78.96771146,80.41120862,-59.59936327,-58.86894739,78.99162334,80.38729673,-59.59305556,-58.87916667,N,0.26300001,10000,10000,5000.50000000,5000.50000000,79.68946004,-59.23611111,-0.00007306,0.00000000,0.00000000,0.00007306
DES0543-6205,85.82390674,-62.09166667,86.61369548,85.03411800,85.05290048,86.59491300,-62.45467101,-62.45467101,-61.72426615,-61.72426615,85.03411800,86.61369548,-62.45467101,-61.72426615,85.06130001,86.58651347,-62.44861111,-61.73472222,N,0.26300001,10000,10000,5000.50000000,5000.50000000,85.82390674,-62.09166667,-0.00007306,0.00000000,0.00000000,0.00007306
DES0214-0624,33.53229245,-6.40833333,33.90008847,33.16449643,33.16502270,33.89956219,-6.77343137,-6.77343137,-6.04297380,-6.04297380,33.16449643,33.90008847,-6.77343137,-6.04297380,33.17310368,33.89148121,-6.76527778,-6.05138889,N,0.26300001,10000,10000,5000.50000000,5000.50000000,33.53229245,-6.40833333,-0.00007306,0.00000000,0.00000000,0.00007306
DES0607-6205,91.92476055,-62.09166667,92.71454929,91.13497181,91.15375430,92.69576681,-62.45467101,-62.45467101,-61.72426615,-61.72426615,91.13497181,92.71454929,-62.45467101,-61.72426615,91.16215383,92.68736728,-62.44861111,-61.73472222,N,0.26300001,10000,10000,5000.50000000,5000.50000000,91.92476055,-62.09166667,-0.00007306,0.00000000,0.00000000,0.00007306
